HIP,MCE,NRES,NC,isol_n,SCE,F2,F1,Hp,B-V,VarAnn,NOB,NR,RAdeg,DEdeg,Plx,pmRA,pmDE,e_RA,e_DE,e_Plx,e_pmRA,e_pmDE,IORB,EPOCH,PARF,CPSI,SPSI,RES,SRES,Rejected,FileName
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3426,0.9687,-0.248,2.53,6.7,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.347,0.9671,-0.2542,-3.13,4.19,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3464,0.9674,-0.2534,-3.9,7.22,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3511,0.9656,-0.2599,-2.54,3.24,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3509,0.9658,-0.2593,5.18,7.27,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3551,0.9643,-0.2647,3.96,5.23,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1255,0.1192,-0.3543,0.9645,-0.2642,-0.89,7.15,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1344,0.2273,0.6392,0.0497,0.9988,0.88,3.79,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1344,0.2273,0.6382,0.051,0.9987,17.67,5.68,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1345,0.2286,0.6325,0.054,0.9985,0.52,3.99,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1398,0.2929,-0.6955,0.936,0.352,3.77,3.73,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1462,0.3707,0.6234,-0.5689,0.8224,43.39,27.26,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1462,0.3707,0.6212,-0.5686,0.8226,-3.43,2.4,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1463,0.3718,0.621,-0.5739,0.8189,-6.13,5.57,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1463,0.3718,0.6207,-0.5736,0.8191,-1.4,2.48,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.3088,-0.2178,0.976,1.51,6.78,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.3058,-0.2219,0.9751,-2.28,3.97,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.3049,-0.2233,0.9748,-8.57,6.4,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.3003,-0.2291,0.9734,9.17,7.73,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.2993,-0.2305,0.9731,-2.45,3.45,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.2952,-0.2359,0.9718,8.11,7.68,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1558,0.4873,-0.2953,-0.2356,0.9718,5.84,3.16,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2882,-0.2533,0.9674,-7.91,5.51,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2877,-0.2538,0.9672,-4.14,3.28,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2828,-0.2603,0.9655,-4.26,6.91,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2815,-0.2619,0.9651,0.72,3.35,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2768,-0.2676,0.9635,3.48,3.97,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1559,0.4885,-0.2771,-0.2675,0.9636,0.45,4.09,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1584,0.5189,0.1723,-0.8909,0.4541,0.17,3.0,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1584,0.5189,0.1739,-0.8914,0.4531,-4.36,7.26,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1584,0.5189,0.1847,-0.8983,0.4393,6.56,6.37,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1584,0.5189,0.1842,-0.8982,0.4395,3.32,6.71,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1584,0.5189,0.1888,-0.9008,0.4342,-0.67,2.93,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1585,0.5202,0.1957,-0.9092,0.4164,-0.08,5.35,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1585,0.5202,0.1974,-0.9101,0.4143,-5.51,7.4,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1585,0.5202,0.2006,-0.912,0.4102,5.07,3.33,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1585,0.5202,0.2015,-0.9128,0.4084,-6.16,5.64,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1585,0.5202,0.206,-0.9152,0.4031,9.33,6.45,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1698,0.6574,-0.444,-0.987,0.1609,0.73,7.31,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1698,0.6574,-0.4443,-0.987,0.1608,-1.06,3.46,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1698,0.6574,-0.4394,-0.9879,0.1549,-2.45,8.09,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1698,0.6574,-0.4385,-0.9882,0.1532,-1.91,2.92,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1746,0.7157,0.5917,-0.1497,-0.9887,-0.26,2.73,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1746,0.7157,0.5939,-0.1468,-0.9892,4.12,3.46,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1746,0.7157,0.5948,-0.1456,-0.9893,-0.21,2.44,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1746,0.7157,0.597,-0.1422,-0.9898,1.45,3.89,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1746,0.7157,0.5972,-0.142,-0.9899,-2.25,2.53,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1811,0.7947,-0.6695,-0.9278,-0.373,-0.89,3.82,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1811,0.7947,-0.6692,-0.9277,-0.3734,-1.84,3.55,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.5692,0.6313,-0.7756,-5.38,3.01,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.5696,0.6315,-0.7754,-17.02,6.7,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.5666,0.6283,-0.778,1.58,3.08,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.5675,0.6291,-0.7773,3.85,4.64,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.5636,0.6257,-0.78,0.89,4.52,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1885,0.8845,0.566,0.6256,-0.7802,-4.23,7.8,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1919,0.9259,-0.457,-0.2984,-0.9544,1.91,2.42,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1919,0.9259,-0.4563,-0.298,-0.9546,-5.24,2.52,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,1919,0.9259,-0.459,-0.3015,-0.9535,-1.31,4.05,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2015,1.0424,0.1683,0.9813,-0.1924,-7.45,6.26,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2015,1.0424,0.1668,0.9808,-0.1951,-0.36,4.41,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2015,1.0424,0.1632,0.9797,-0.2003,-3.57,2.19,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2015,1.0424,0.1614,0.9794,-0.2018,10.9,5.73,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1473,0.9774,-0.2114,-0.42,5.53,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1428,0.9761,-0.2174,-2.79,5.57,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1394,0.9753,-0.2209,-3.07,7.19,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1363,0.9742,-0.2256,19.85,-5.22,True,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1348,0.9737,-0.2277,2.0,6.55,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1318,0.9728,-0.2318,8.16,5.7,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2016,1.0436,0.1307,0.9725,-0.233,7.52,7.69,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2017,1.0446,0.1158,0.9694,-0.2453,4.62,6.57,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2024,1.0534,-0.1244,0.8786,-0.4775,-4.01,6.25,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2024,1.0534,-0.125,0.8786,-0.4775,0.16,7.56,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1414,0.8725,-0.4886,7.92,3.51,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1457,0.8696,-0.4938,-6.79,7.32,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1471,0.8689,-0.495,-0.1,3.33,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1509,0.8662,-0.4997,5.73,8.05,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1522,0.8653,-0.5013,3.15,3.66,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.155,0.8632,-0.5048,-17.77,7.39,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1559,0.8627,-0.5058,1.24,3.9,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2025,1.0545,-0.1612,0.859,-0.512,-0.18,2.91,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.5184,0.4198,0.9076,-4.01,2.69,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.5184,0.4199,0.9076,2.7,4.93,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.517,0.4216,0.9068,-1.42,2.31,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.5164,0.4223,0.9064,0.46,3.93,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.5144,0.4248,0.9053,0.79,2.84,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2123,1.1735,0.5144,0.4249,0.9053,6.62,4.26,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2163,1.222,-0.6271,0.9968,0.0802,-9.32,7.35,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2163,1.222,-0.6267,0.9968,0.0806,-6.01,3.46,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2163,1.222,-0.6285,0.9969,0.0781,0.27,2.52,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2163,1.222,-0.6286,0.997,0.078,-1.54,3.25,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6833,-0.3688,0.9295,-6.58,7.6,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6832,-0.3687,0.9295,-2.23,3.59,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6851,-0.3711,0.9286,3.53,6.28,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6857,-0.3718,0.9283,-1.81,3.89,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6873,-0.3738,0.9275,20.24,6.6,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2238,1.3131,0.6869,-0.3734,0.9277,-7.01,3.58,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2476,1.6021,-0.2735,-0.9328,0.3605,-1.94,5.18,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2696,-0.938,0.3466,5.03,4.74,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2658,-0.9398,0.3418,-11.11,6.16,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2648,-0.9401,0.3408,0.12,5.72,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2609,-0.9422,0.3351,-1.05,7.88,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2595,-0.9426,0.3338,1.47,5.09,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2477,1.6033,-0.2563,-0.9444,0.3289,-0.57,7.74,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2506,1.6387,0.3782,-0.7363,-0.6766,-3.38,4.96,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2507,1.6397,0.3871,-0.7241,-0.6897,-0.22,5.96,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2507,1.6397,0.3927,-0.719,-0.695,-0.92,8.05,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2507,1.6397,0.3936,-0.718,-0.6961,-1.43,3.64,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2678,1.8475,-0.632,-0.7834,-0.6215,6.03,4.92,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2678,1.8475,-0.6325,-0.7838,-0.621,0.7,3.13,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2678,1.8475,-0.6329,-0.7842,-0.6206,2.4,5.8,False,H072951.d
72951,72707,226,1,5,0,-0.13,0,8.1227,0.499,0,226,1,223.63935177,34.41122364,9.28,21.6,7.81,0.34,0.38,0.56,0.4,0.43,2678,1.8475,-0.6322,-0.7836,-0.6213,-5.62,3.45,False,H072951.d
72044,71802,99,1,5,0,0.18,0,10.0021,1.25,0,99,0,221.04995695,22.18503537,38.54,2.05,118.49,1.09,1.04,1.42,1.24,1.21,65,-1.3272,0.3007,-0.542,-0.8404,3.73,6.23,False,H072044.d
72044,71802,99,1,5,0,0.18,0,10.0021,1.25,0,99,0,221.04995695,22.18503537,38.54,2.05,118.49,1.09,1.04,1.42,1.24,1.21,65,-1.3272,0.3054,-0.5369,-0.8436,6.72,5.35,False,H072044.d
72044,71802,99,1,5,0,0.18,0,10.0021,1.25,0,99,0,221.04995695,22.18503537,38.54,2.05,118.49,1.09,1.04,1.42,1.24,1.21,65,-1.3272,0.3061,-0.5355,-0.8445,-0.17,6.09,False,H072044.d
